113, 2563.951925, 56.489817, 23.545289, 23.545289, 23.545289, 23.545289, 23.545289, 23.545289, 23.545289
114, 2600.406638, 37.454715, 32.431768, 32.431768, 32.431768, 32.431768, 32.431768, 32.431768, 32.431768
115, 2633.974872, 8.961058, 4.166841, 4.166841, 4.166841, 4.166841, 4.166841, 4.166841, 4.166841
116, 2634.912981, 63.061893, 63.061893, 63.061893, 63.061893, 63.061893, 63.061893, 63.061893, 63.061893
117, 2686.746142, 10.635672, 10.635672, 10.635672, 10.635672, 10.635672, 10.635672, 10.635672, 10.635672
118, 2716.034397, 60.794219, 58.711747, 58.711747, 58.711747, 58.711747, 58.711747, 58.711747, 58.711747
119, 2763.398727, 58.000002, 19.098000, 19.098000, 19.098000, 19.098000, 19.098000, 19.098000, 19.098000
120, 2808.300729, 62.348806, 55.970289, 5.296047, 23.073222, 23.073222, 23.073222, 23.073222, 23.073222
121, 2869.004684, 98.605959, 39.902004, 35.605959, 5.296047, 5.296047, 5.296047, 5.296047, 5.296047
122, 2887.931465, 100.979542, 62.639857, 62.639857, 62.639857, 62.639857, 62.639857, 62.639857, 62.639857
123, 2881.291611, 55.892886, 13.257216, 10.788940, 10.788940, 10.788940, 10.788940, 10.788940, 10.788940
124, 2924.502673, 84.550750, 35.276624, 35.276624, 35.276624, 35.276624, 35.276624, 35.276624, 35.276624
125, 2953.226052, 64.827327, 25.517520, 25.517520, 25.517520, 25.517520, 25.517520, 25.517520, 25.517520
126, 2989.708535, 29.121008, 2.287370, 2.287370, 2.287370, 2.287370, 2.287370, 2.287370, 2.287370
127, 3000.519733, 88.756612, 73.188805, 73.188805, 73.188805, 73.188805, 73.188805, 73.188805, 73.188805
128, 3052.232366, 80.833641, 32.957812, 32.957812, 32.957812, 32.957812, 32.957812, 32.957812, 32.957812
129, 3079.274558, 66.322635, 38.381127, 38.381127, 38.381127, 38.381127, 38.381127, 38.381127, 38.381127
130, 3086.893435, 59.963589, 14.977927, 14.977927, 14.977927, 14.977927, 14.977927, 14.977927, 14.977927
131, 3143.915512, 70.494710, 24.161092, 24.161092, 24.161092, 24.161092, 24.161092, 24.161092, 24.161092
132, 3171.754425, 87.802502, 8.860994, 2.000005, 2.000005, 2.000005, 2.000005, 2.000005, 2.000005
133, 3234.486318, 104.087593, 46.820196, 8.592887, 5.911707, 5.911707, 5.911707, 5.911707, 5.911707
134, 3302.574616, 145.622693, 48.570810, 43.659108, 39.028628, 39.028628, 39.028628, 39.028628, 39.028628
135, 3315.545993, 134.147268, 28.652562, 9.405279, 6.368801, 6.368801, 6.368801, 6.368801, 6.368801
136, 3378.159699, 146.207776, 47.405279, 13.386299, 13.386299, 13.386299, 13.386299, 13.386299, 13.386299
137, 3429.790903, 191.392178, 121.378635, 121.378635, 121.378635, 121.378635, 121.378635, 121.378635, 121.378635
138, 3368.412273, 77.460350, 24.854359, 24.854359, 24.854359, 24.854359, 24.854359, 24.854359, 24.854359
139, 3401.557919, 100.186983, 11.419019, 2.483793, 2.483793, 2.483793, 2.483793, 2.483793, 2.483793
140, 3460.138906, 106.159194, 25.726638, 11.419019, 6.938423, 6.938423, 6.938423, 6.938423, 6.938423
141, 3511.655119, 151.703196, 46.097205, 24.242851, 11.419019, 11.419019, 11.419019, 11.419019, 11.419019
142, 3566.716702, 157.317977, 62.577802, 40.158788, 18.304434, 16.483652, 16.483652, 16.483652, 16.483652
143, 3608.233056, 191.281133, 55.820788, 32.577943, 24.675142, 12.948169, 12.948169, 12.948169, 12.948169
144, 3655.284893, 186.886168, 73.726979, 72.794197, 72.794197, 72.794197, 72.794197, 72.794197, 72.794197
145, 3640.490702, 166.538779, 20.351802, 20.273893, 20.273893, 20.273893, 20.273893, 20.273893, 20.273893
146, 3684.216815, 152.818090, 27.026995, 20.565145, 20.565145, 20.565145, 20.565145, 20.565145, 20.565145
147, 3746.584909, 197.632986, 13.631912, 13.631912, 13.631912, 13.631912, 13.631912, 13.631912, 13.631912
148, 3764.019769, 195.621044, 31.880869, 11.781927, 11.781927, 11.781927, 11.781927, 11.781927, 11.781927
149, 3810.237848, 204.285925, 40.812593, 40.812593, 40.812593, 40.812593, 40.812593, 40.812593, 40.812593
150, 3819.425261, 183.908772, 15.127552, 15.127552, 15.127552, 15.127552, 15.127552, 15.127552, 15.127552
151, 3866.860695, 202.026536, 30.564572, 4.264838, 3.654111, 3.654111, 3.654111, 3.654111, 3.654111
152, 3899.733149, 216.781226, 6.307894, 30.564572, 30.564572, 30.564572, 30.564572, 30.564572, 30.564572
153, 3972.690093, 233.291368, 45.956950, 3.043062, 2.000007, 2.000007, 2.000007, 2.000007, 2.000007
154, 4027.035989, 287.847606, 59.175300, 43.302846, 3.043062, 16.016760, 16.016760, 16.016760, 16.016760
155, 4085.799529, 287.084066, 76.374274, 44.357521, 43.066386, 3.043062, 3.043062, 3.043062, 3.043062
156, 4127.782776, 329.830853, 85.049633, 58.374274, 42.746794, 28.049633, 21.119207, 21.119207, 21.119207
157, 4156.663576, 310.711653, 82.802887, 37.973489, 27.376265, 27.376265, 27.376265, 27.376265, 27.376265
158, 4189.287318, 332.335395, 71.862063, 40.554175, 14.781721, 14.781721, 14.781721, 14.781721, 14.781721
159, 4230.505604, 329.553681, 134.855639, 134.855639, 134.855639, 134.855639, 134.855639, 134.855639, 134.855639
160, 4147.649972, 239.698049, 17.927908, 17.927908, 17.927908, 17.927908, 17.927908, 17.927908, 17.927908
161, 4189.722071, 229.770148, 14.319343, 14.319343, 14.319343, 14.319343, 14.319343, 14.319343, 14.319343
162, 4253.402735, 268.450812, 37.320279, 37.320279, 37.320279, 37.320279, 37.320279, 37.320279, 37.320279
163, 4296.082463, 257.130540, 4.797883, 4.797883, 4.797883, 4.797883, 4.797883, 4.797883, 4.797883
164, 4293.087823, 241.135900, 70.994648, 70.994648, 70.994648, 70.994648, 70.994648, 70.994648, 70.994648
165, 4334.289948, 250.338025, 16.222631, 16.222631, 16.222631, 16.222631, 16.222631, 16.222631, 16.222631
166, 4384.067325, 267.115402, 89.673066, 89.673066, 89.673066, 89.673066, 89.673066, 89.673066, 89.673066
167, 4356.394267, 211.442344, 8.296354, 8.296354, 8.296354, 8.296354, 8.296354, 8.296354, 8.296354
168, 4412.097921, 232.145998, 15.246005, 15.246005, 15.246005, 15.246005, 15.246005, 15.246005, 15.246005
169, 4462.851924, 252.900001, 40.457665, 24.715616, 24.715616, 24.715616, 24.715616, 24.715616, 24.715616
170, 4504.136316, 259.184393, 123.217232, 123.217232, 123.217232, 123.217232, 123.217232, 123.217232, 123.217232
171, 4458.919092, 171.967169, 5.819229, 5.819229, 5.819229, 5.819229, 5.819229, 5.819229, 5.819229
172, 4539.099871, 209.147948, 64.027707, 64.027707, 64.027707, 64.027707, 64.027707, 64.027707, 64.027707
173, 4523.072172, 189.120249, 21.520038, 21.520038, 21.520038, 21.520038, 21.520038, 21.520038, 21.520038
174, 4571.552142, 172.600219, 21.701022, 21.701022, 21.701022, 21.701022, 21.701022, 21.701022, 21.701022
175, 4617.851128, 216.899205, 21.713329, 21.713329, 21.713329, 21.713329, 21.713329, 21.713329, 21.713329
176, 4652.137807, 198.185884, 29.230624, 29.230624, 29.230624, 29.230624, 29.230624, 29.230624, 29.230624
177, 4680.907191, 219.548579, 19.056071, 8.406697, 8.406697, 8.406697, 8.406697, 8.406697, 8.406697
178, 4728.500502, 222.955268, 69.781438, 69.781438, 69.781438, 69.781438, 69.781438, 69.781438, 69.781438
179, 4706.719071, 150.635171, 9.907016, 9.907016, 9.907016, 9.907016, 9.907016, 9.907016, 9.907016
180, 4736.587094, 197.767148, 52.131984, 52.131984, 52.131984, 52.131984, 52.131984, 52.131984, 52.131984
181, 4792.680084, 206.728161, 46.997456, 46.997456, 46.997456, 46.997456, 46.997456, 46.997456, 46.997456
182, 4807.682635, 172.730712, 38.989462, 38.989462, 38.989462, 38.989462, 38.989462, 38.989462, 38.989462
183, 4836.693180, 183.741257, 50.360569, 50.360569, 50.360569, 50.360569, 50.360569, 50.360569, 50.360569
184, 4836.332618, 152.380695, 2.206416, 2.206416, 2.206416, 2.206416, 2.206416, 2.206416, 2.206416
185, 4838.379843, 122.427920, 61.952781, 61.952781, 61.952781, 61.952781, 61.952781, 61.952781, 61.952781
186, 4898.173433, 153.221510, 2.000006, 2.000006, 2.000006, 2.000006, 2.000006, 2.000006, 2.000006
187, 4958.711338, 181.759415, 6.809646, 5.833938, 5.833938, 5.833938, 5.833938, 5.833938, 5.833938
188, 4965.983073, 158.031150, 61.537911, 56.728271, 56.728271, 56.728271, 56.728271, 56.728271, 56.728271
189, 5018.149142, 184.197219, 33.020713, 33.020713, 33.020713, 33.020713, 33.020713, 33.020713, 33.020713
190, 5051.128436, 178.176513, 70.406500, 70.406500, 70.406500, 70.406500, 70.406500, 70.406500, 70.406500
